dose,t,X,X_var,Y,Y_var,Z,Z_var
46.7,3.108108108108108,8.208169291753936,1.4420624179824573,20.103842185444037,12.161315508653683,18.38796538106492,6.87342903875145
46.7,3.113113113113113,8.195941175322572,1.4387111369464582,20.103708496997655,12.165347369969549,18.400428056537695,6.884856643578924
46.7,3.118118118118118,8.18364699587542,1.4351303590993232,20.10348633490604,12.169685688268782,18.412776742690635,6.896168866837697
46.7,3.123123123123123,8.171449751246643,1.4318240944915521,20.10332891333438,12.173536151489548,18.425168723005264,6.907697396024181
46.7,3.128128128128128,8.159385442195738,1.4283535517100954,20.103117809347665,12.177382222741914,18.437555849258466,6.919454252104308
46.7,3.133133133133133,8.147232088358999,1.4248919160135736,20.10280294210578,12.181652513342536,18.449834952994248,6.930549981826392
46.7,3.138138138138138,8.135218339713147,1.4216520801408743,20.10253920566308,12.185805887612734,18.462185966000927,6.942382891077723
46.7,3.143143143143143,8.123292029161092,1.4182607460089784,20.102202785769716,12.189677935380704,18.474545672598076,6.953930191501227
46.7,3.148148148148148,8.111280545934305,1.4148040528808379,20.101851447122325,12.19372924684127,18.486827356665692,6.965230834146723
46.7,3.153153153153153,8.099329939679048,1.4115103500960426,20.101464811993846,12.19783802532628,18.498996770891548,6.977001386875676
46.7,3.158158158158158,8.087563607261107,1.408134813927582,20.101063203369776,12.20166476461912,18.511359387165097,6.988143561245935
46.7,3.163163163163163,8.07574948349394,1.4049208157343125,20.100693692487326,12.205678497676102,18.52357093259435,6.999353668461759
46.7,3.168168168168168,8.063978659106937,1.4015122411877179,20.100184529498605,12.209636145645575,18.535881681081495,7.010977834022805
46.7,3.173173173173173,8.052235416820125,1.3983880116786804,20.099725037229184,12.21357461399606,18.547997789958444,7.022306529288778
46.7,3.178178178178178,8.040598202960318,1.3950978492638297,20.09924507704076,12.218048075838917,18.560203294396576,7.033945807006837
46.7,3.183183183183183,8.02892991961029,1.3917814549059486,20.098683016443516,12.221720951380009,18.572371682259252,7.045087336942148
46.7,3.188188188188188,8.01742162106425,1.3883957414562196,20.098098751569793,12.225591941049698,18.58451128170312,7.056481740357633
46.7,3.193193193193193,8.005813068051875,1.3851861541415627,20.097537140685418,12.229407961297591,18.596652344234485,7.067922634305958
46.7,3.198198198198198,7.994350428295427,1.381955267697792,20.09689709366566,12.233351099766967,18.608744317983742,7.079283567511198
46.7,3.203203203203203,7.982909916708586,1.3786991526584589,20.096286297597377,12.23738124510014,18.620854512233418,7.09081201517308
46.7,3.2082082082082084,7.971464477085305,1.375574555788421,20.09562318180454,12.241344611299198,18.63290236889874,7.101781612904594
46.7,3.2132132132132134,7.960141353736762,1.372302785002979,20.09496605039637,12.24536157438291,18.644927490452186,7.113288632117724
46.7,3.2182182182182184,7.948764808018894,1.3690255596393441,20.094191138245385,12.249221204349002,18.6570159096326,7.12479389401843
46.7,3.2232232232232234,7.937470255959828,1.3658316320949502,20.093443214446747,12.253038567649808,18.669046364215866,7.136067521144982
46.7,3.2282282282282284,7.926243979963394,1.36261005375193,20.092743951658843,12.25709820991184,18.68109818453611,7.147473961433535
46.7,3.2332332332332334,7.915071152472192,1.3594912086909365,20.091851371861253,12.260710722698576,18.693041214833624,7.158721738364217
46.7,3.2382382382382384,7.903943802660487,1.3563936823526979,20.091032688287253,12.264771011274954,18.70510082910851,7.169729018444632
46.7,3.2432432432432434,7.892760857509936,1.3530718813436065,20.09030335761432,12.268535843511385,18.716982772166308,7.181204622853906
46.7,3.2482482482482484,7.8816864006298015,1.3499503442839222,20.08932432639676,12.272292616684238,18.72895462018827,7.192352809139455
46.7,3.2532532532532534,7.870668175606846,1.347009011791888,20.088533802040125,12.276089598815732,18.740871447143785,7.203608459784828
46.7,3.2582582582582584,7.859623387974777,1.3438847674655658,20.08751393075563,12.280054711053978,18.752745876693222,7.214223262286081
46.7,3.2632632632632634,7.848694286719887,1.3406235254376524,20.086550552946896,12.283893162476433,18.76471762136605,7.225811741509535
46.7,3.2682682682682684,7.837798122361568,1.3376577812805743,20.085583144442303,12.287448450763787,18.776522851913747,7.236680307941817
46.7,3.2732732732732734,7.826960141331556,1.334339812632908,20.08460183528355,12.291655157004437,18.788412712319992,7.248161472578689
46.7,3.2782782782782784,7.8161586776170955,1.3313328296016471,20.083562907432647,12.295059982146036,18.800281451054172,7.2595273701364444
46.7,3.2832832832832834,7.80536511722705,1.3282507197045479,20.082531206446934,12.298934258940251,18.81204214976198,7.270394212556118
46.7,3.2882882882882885,7.7945851132225075,1.3251925828466211,20.08147426828117,12.303142257385902,18.823897501696536,7.282000745407071
46.7,3.2932932932932935,7.783897755031973,1.3221236682258823,20.08037038682634,12.306433885534743,18.835691017589006,7.2927430914109905
46.7,3.2982982982982985,7.7732499270368605,1.3191581053982078,20.079260127807743,12.310936060018905,18.847452279912382,7.303997199412857
46.7,3.3033033033033035,7.762576676098211,1.3160906148366531,20.078107649345107,12.314081968821334,18.85920327457403,7.315209881375157
46.7,3.3083083083083085,7.75200475008331,1.3129071262886327,20.07693396260843,12.317930703612957,18.871043570365764,7.326236419485932
46.7,3.3133133133133135,7.741543765354669,1.3099835760233782,20.075756889601863,12.321647989261962,18.882695383239824,7.337304081714668
46.7,3.3183183183183185,7.73101221161414,1.3069109315833518,20.07459025886238,12.325564390276245,18.894464214829387,7.348263673332062
46.7,3.3233233233233235,7.720470244606186,1.3039742989412744,20.073410103838548,12.329121056424155,18.90611155000786,7.35946172279181
46.7,3.3283283283283285,7.710089143213503,1.300974782222816,20.07209891338212,12.332970637719555,18.917814188711073,7.370515815628304
46.7,3.3333333333333335,7.699668837640101,1.2978766271469444,20.07079716332499,12.336118377226562,18.929489141542152,7.381608049614833
46.7,3.3383383383383385,7.689364829034708,1.2949500340794424,20.069507129941048,12.340690437851451,18.941121713347144,7.3926131442634615
46.7,3.3433433433433435,7.679052078559706,1.2920314247841882,20.068177859097325,12.3439334515022,18.95272298920696,7.403051384081936
46.7,3.3483483483483485,7.668660305612774,1.2891905037280464,20.066887903721753,12.347945532625321,18.964385941657785,7.414550155170245
