0 ,0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
100 ,-9.67691e-02, 2.17634e-04, -1.61016e-02, -2.35727e-02, -9.88786e-02, -4.21503e-02, 1.08211e-02, -7.82965e-02, -9.41660e-02, 1.97759e-02, -8.80718e-02, -3.64656e-02, 3.80491e-02, -1.02891e-01, 2.07245e-02, -4.19926e-02, -3.90672e-02, -8.85048e-02, -2.49150e-02, -7.07911e-02, -3.55206e-02
200 ,-1.72617e-01, -5.77563e-02, -7.27825e-02, -9.69862e-02, -1.79463e-01, -1.02414e-01, -5.74991e-02, -1.48862e-01, -1.64803e-01, -5.07836e-02, -1.59038e-01, -1.07085e-01, -3.06025e-02, -1.74818e-01, -4.98632e-02, -1.12596e-01, -1.09688e-01, -1.58348e-01, -9.55331e-02, -1.41225e-01, -1.06135e-01
300 ,-2.40321e-01, -1.20144e-01, -1.35011e-01, -1.70941e-01, -2.49800e-01, -1.63671e-01, -1.28639e-01, -2.20077e-01, -2.35276e-01, -1.22486e-01, -2.29118e-01, -1.78279e-01, -9.91008e-02, -2.47318e-01, -1.21107e-01, -1.83859e-01, -1.80953e-01, -2.28913e-01, -1.66771e-01, -2.12519e-01, -1.77373e-01
400 ,-3.01526e-01, -1.75038e-01, -1.92938e-01, -2.38436e-01, -3.13425e-01, -2.14159e-01, -1.91229e-01, -2.81659e-01, -2.95309e-01, -1.85427e-01, -2.89869e-01, -2.40149e-01, -1.59031e-01, -3.10398e-01, -1.84455e-01, -2.45616e-01, -2.42704e-01, -2.91881e-01, -2.28641e-01, -2.75876e-01, -2.40643e-01
500 ,-3.25013e-01, -1.81389e-01, -2.04259e-01, -2.59654e-01, -3.45267e-01, -1.84781e-01, -1.84429e-01, -2.72303e-01, -2.83802e-01, -1.79243e-01, -2.96704e-01, -2.31930e-01, -1.50741e-01, -3.04786e-01, -1.96460e-01, -2.36516e-01, -2.33095e-01, -3.02326e-01, -2.20297e-01, -2.88145e-01, -2.52358e-01
600 ,-3.29107e-01, -2.21613e-01, -2.30195e-01, -2.13056e-01, -3.53777e-01, -2.18595e-01, -1.32203e-01, -2.67684e-01, -3.09033e-01, -1.06753e-01, -3.24943e-01, -2.27728e-01, -1.43271e-01, -3.08942e-01, -1.94394e-01, -2.32072e-01, -2.28605e-01, -2.99968e-01, -2.15505e-01, -2.86674e-01, -2.50027e-01
700 ,-3.53582e-01, -2.57172e-01, -2.78938e-01, -1.90205e-01, -3.78104e-01, -2.51821e-01, -1.70591e-02, -2.61594e-01, -3.40029e-01, 6.27993e-03, -3.56464e-01, -2.22374e-01, -1.33796e-01, -3.25842e-01, -1.90595e-01, -2.25598e-01, -2.22656e-01, -2.95940e-01, -2.09198e-01, -2.83288e-01, -2.45836e-01
800 ,-3.57389e-01, -2.30051e-01, -3.10253e-01, -2.18618e-01, -3.89621e-01, -2.20207e-01, -3.19660e-03, -2.55647e-01, -3.32807e-01, 1.11799e-02, -3.50301e-01, -2.18973e-01, -1.05250e-01, -3.56133e-01, -1.85723e-01, -2.21286e-01, -2.18914e-01, -2.85646e-01, -2.03109e-01, -2.81554e-01, -2.40715e-01
900 ,-3.62007e-01, -1.99716e-01, -3.36750e-01, -2.46608e-01, -4.04907e-01, -1.83291e-01, 7.96087e-03, -2.49367e-01, -3.27147e-01, 1.36395e-02, -3.45331e-01, -2.15664e-01, -7.30202e-02, -3.90696e-01, -1.80148e-01, -2.17235e-01, -2.15065e-01, -2.73585e-01, -1.95781e-01, -2.80336e-01, -2.34391e-01
