0 ,0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
100 ,-9.69492e-02, -7.93741e-03, -3.32769e-02, -2.44645e-02, -9.89440e-02, -3.91583e-02, 9.65308e-03, -8.25776e-02, -9.26729e-02, 1.80975e-02, -8.71443e-02, -4.08241e-02, 3.34341e-02, -1.02582e-01, 1.60751e-02, -3.05877e-02, -4.33604e-02, -8.39283e-02, -7.93566e-03, -6.86506e-02, -3.05839e-02
200 ,-1.73678e-01, -7.52140e-02, -9.19766e-02, -9.90238e-02, -1.80249e-01, -9.69823e-02, -6.00184e-02, -1.54506e-01, -1.64711e-01, -5.38266e-02, -1.59383e-01, -1.12805e-01, -3.51126e-02, -1.75890e-01, -5.57506e-02, -1.02549e-01, -1.15331e-01, -1.55173e-01, -7.98618e-02, -1.40714e-01, -1.02525e-01
300 ,-2.42051e-01, -1.35857e-01, -1.54549e-01, -1.72579e-01, -2.51068e-01, -1.54601e-01, -1.31021e-01, -2.25540e-01, -2.34713e-01, -1.25369e-01, -2.29219e-01, -1.83880e-01, -1.02474e-01, -2.48314e-01, -1.26703e-01, -1.73598e-01, -1.86400e-01, -2.25434e-01, -1.50820e-01, -2.11940e-01, -1.73531e-01
400 ,-2.95339e-01, -1.73905e-01, -1.99035e-01, -2.27292e-01, -3.07465e-01, -1.87073e-01, -1.81088e-01, -2.73953e-01, -2.80694e-01, -1.76002e-01, -2.75464e-01, -2.33030e-01, -1.48958e-01, -2.98753e-01, -1.76666e-01, -2.22570e-01, -2.35354e-01, -2.74887e-01, -1.99774e-01, -2.62244e-01, -2.23393e-01
500 ,-3.05794e-01, -1.73884e-01, -2.01424e-01, -2.18383e-01, -3.25521e-01, -1.66964e-01, -1.70991e-01, -2.68494e-01, -2.80392e-01, -1.62652e-01, -2.78344e-01, -2.28173e-01, -1.42811e-01, -2.96567e-01, -1.75263e-01, -2.17442e-01, -2.30104e-01, -2.72461e-01, -1.93930e-01, -2.62502e-01, -2.21263e-01
600 ,-3.18105e-01, -2.25349e-01, -2.46687e-01, -1.46482e-01, -3.41516e-01, -2.10122e-01, -7.96039e-02, -2.65317e-01, -3.17996e-01, -6.75840e-02, -3.14988e-01, -2.25534e-01, -1.32941e-01, -3.08958e-01, -1.70763e-01, -2.14570e-01, -2.27055e-01, -2.70656e-01, -1.89508e-01, -2.62099e-01, -2.18257e-01
700 ,-3.56837e-01, -2.66948e-01, -2.98781e-01, -1.41404e-01, -3.78695e-01, -2.54248e-01, 4.51422e-02, -2.60733e-01, -3.63653e-01, 2.53112e-02, -3.57920e-01, -2.21214e-01, -1.24653e-01, -3.27982e-01, -1.67179e-01, -2.11445e-01, -2.22433e-01, -2.65535e-01, -1.83164e-01, -2.61745e-01, -2.13200e-01
800 ,-3.76111e-01, -2.61754e-01, -3.46919e-01, -1.61548e-01, -4.00685e-01, -2.49005e-01, 8.58990e-02, -2.63461e-01, -3.74100e-01, 5.43408e-02, -3.68626e-01, -2.20332e-01, -1.04499e-01, -3.55427e-01, -1.59902e-01, -2.15212e-01, -2.15477e-01, -2.65770e-01, -1.73024e-01, -2.62162e-01, -2.03542e-01
900 ,-3.80399e-01, -1.96809e-01, -3.92613e-01, -1.64712e-01, -4.11993e-01, -1.85991e-01, 7.98492e-02, -2.58284e-01, -3.55238e-01, 4.11312e-02, -3.50760e-01, -2.18115e-01, -6.92894e-02, -3.88356e-01, -1.49977e-01, -2.12111e-01, -2.12871e-01, -2.56220e-01, -1.63248e-01, -2.64560e-01, -1.94803e-01
1000 ,-3.85855e-01, -1.55570e-01, -4.28964e-01, -1.76163e-01, -4.27086e-01, -1.42779e-01, 9.16984e-02, -2.55616e-01, -3.55820e-01, 4.44268e-02, -3.51409e-01, -2.18176e-01, -3.78423e-02, -4.22448e-01, -1.42631e-01, -2.12024e-01, -2.13020e-01, -2.49912e-01, -1.55476e-01, -2.70011e-01, -1.88394e-01
1100 ,-3.91752e-01, -1.36480e-01, -4.57330e-01, -1.91519e-01, -4.43632e-01, -1.17741e-01, 1.12753e-01, -2.53119e-01, -3.63800e-01, 5.81825e-02, -3.58445e-01, -2.18250e-01, -1.09374e-02, -4.55273e-01, -1.36356e-01, -2.12054e-01, -2.13167e-01, -2.44656e-01, -1.48128e-01, -2.74231e-01, -1.82594e-01
1200 ,-3.97834e-01, -1.24399e-01, -4.82287e-01, -2.06827e-01, -4.60901e-01, -9.77293e-02, 1.36333e-01, -2.50547e-01, -3.72468e-01, 7.62876e-02, -3.65530e-01, -2.18409e-01, 1.35124e-02, -4.89209e-01, -1.30636e-01, -2.12044e-01, -2.13459e-01, -2.40091e-01, -1.40328e-01, -2.77844e-01, -1.76989e-01
1300 ,-4.03667e-01, -1.15211e-01, -5.04535e-01, -2.20285e-01, -4.78127e-01, -7.93532e-02, 1.59876e-01, -2.47929e-01, -3.79687e-01, 9.64037e-02, -3.70778e-01, -2.18404e-01, 3.53543e-02, -5.23246e-01, -1.25684e-01, -2.12110e-01, -2.13442e-01, -2.36138e-01, -1.32358e-01, -2.80596e-01, -1.71746e-01
1400 ,-4.09295e-01, -1.04226e-01, -5.24946e-01, -2.31805e-01, -4.94940e-01, -6.09712e-02, 1.82441e-01, -2.45305e-01, -3.85285e-01, 1.17299e-01, -3.74219e-01, -2.18205e-01, 5.51126e-02, -5.57188e-01, -1.21595e-01, -2.12196e-01, -2.13081e-01, -2.32932e-01, -1.23751e-01, -2.82847e-01, -1.67179e-01
1500 ,-4.14400e-01, -9.48016e-02, -5.44186e-01, -2.40278e-01, -5.11237e-01, -4.42038e-02, 2.03619e-01, -2.42485e-01, -3.89901e-01, 1.38352e-01, -3.76561e-01, -2.18076e-01, 7.25836e-02, -5.90649e-01, -1.18384e-01, -2.12233e-01, -2.12877e-01, -2.30305e-01, -1.15315e-01, -2.84396e-01, -1.63398e-01
