0 ,0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
100 ,-9.68260e-02, -6.13898e-02, -2.56388e-02, -2.37946e-02, -9.89088e-02, -2.54029e-02, 1.02052e-02, -8.05422e-02, -9.35633e-02, 1.91597e-02, -8.65447e-02, -3.92516e-02, 3.82710e-02, -1.02494e-01, 1.77686e-02, -3.63205e-02, -3.19533e-02, -8.49386e-02, -2.85079e-02, -6.77393e-02, -4.84772e-02
200 ,-1.73696e-01, -1.23702e-01, -8.43190e-02, -9.88177e-02, -1.79991e-01, -8.73642e-02, -6.05752e-02, -1.52931e-01, -1.65653e-01, -5.33621e-02, -1.58735e-01, -1.11693e-01, -2.48822e-02, -1.76230e-01, -5.45898e-02, -1.08762e-01, -1.04385e-01, -1.56887e-01, -1.00882e-01, -1.40272e-01, -1.20895e-01
300 ,-2.40189e-01, -1.78383e-01, -1.42571e-01, -1.69068e-01, -2.48864e-01, -1.41854e-01, -1.28284e-01, -2.20290e-01, -2.30994e-01, -1.21441e-01, -2.24598e-01, -1.79096e-01, -8.66633e-02, -2.45010e-01, -1.21950e-01, -1.76197e-01, -1.71804e-01, -2.23161e-01, -1.68195e-01, -2.07879e-01, -1.88291e-01
400 ,-3.02902e-01, -2.32340e-01, -2.01940e-01, -2.38086e-01, -3.13554e-01, -1.90931e-01, -1.93071e-01, -2.82272e-01, -2.91881e-01, -1.86698e-01, -2.87563e-01, -2.42903e-01, -1.47710e-01, -3.10088e-01, -1.87335e-01, -2.40261e-01, -2.35615e-01, -2.87920e-01, -2.32027e-01, -2.73780e-01, -2.53583e-01
500 ,-3.22835e-01, -2.28963e-01, -2.07415e-01, -2.52494e-01, -3.40639e-01, -1.57602e-01, -1.88063e-01, -2.74964e-01, -2.80481e-01, -1.82823e-01, -2.89697e-01, -2.36477e-01, -1.40589e-01, -3.06076e-01, -1.94156e-01, -2.33525e-01, -2.28262e-01, -2.93762e-01, -2.25426e-01, -2.81238e-01, -2.60050e-01
600 ,-3.26566e-01, -2.64263e-01, -2.37478e-01, -1.97688e-01, -3.50780e-01, -1.83354e-01, -1.32127e-01, -2.69702e-01, -3.11133e-01, -1.09737e-01, -3.11963e-01, -2.31653e-01, -1.30635e-01, -3.11610e-01, -1.91498e-01, -2.28482e-01, -2.22965e-01, -2.91305e-01, -2.19027e-01, -2.79845e-01, -2.56974e-01
700 ,-3.55640e-01, -3.06500e-01, -2.90919e-01, -1.66814e-01, -3.83127e-01, -2.16533e-01, -1.40245e-02, -2.65413e-01, -3.51762e-01, -2.58445e-03, -3.45183e-01, -2.27758e-01, -1.19150e-01, -3.30549e-01, -1.87277e-01, -2.23861e-01, -2.18027e-01, -2.88250e-01, -2.12699e-01, -2.77991e-01, -2.53294e-01
800 ,-3.62876e-01, -2.70410e-01, -3.29529e-01, -1.82335e-01, -3.93911e-01, -1.84863e-01, 4.99224e-03, -2.59187e-01, -3.47293e-01, 7.12582e-03, -3.41840e-01, -2.23869e-01, -8.19904e-02, -3.59961e-01, -1.80347e-01, -2.18799e-01, -2.13607e-01, -2.79507e-01, -2.02946e-01, -2.77471e-01, -2.46433e-01
900 ,-3.71127e-01, -2.26653e-01, -3.64090e-01, -1.96062e-01, -4.07936e-01, -1.46126e-01, 1.96153e-02, -2.52748e-01, -3.44465e-01, 1.28981e-02, -3.38942e-01, -2.20337e-01, -3.97670e-02, -3.92797e-01, -1.72325e-01, -2.14125e-01, -2.09550e-01, -2.69462e-01, -1.91336e-01, -2.78037e-01, -2.38246e-01
1000 ,-3.78791e-01, -1.99608e-01, -3.93795e-01, -2.09734e-01, -4.23952e-01, -1.22123e-01, 4.16657e-02, -2.47789e-01, -3.51116e-01, 2.70756e-02, -3.42029e-01, -2.17941e-01, -2.43067e-03, -4.26494e-01, -1.65500e-01, -2.11312e-01, -2.06433e-01, -2.61305e-01, -1.80488e-01, -2.79207e-01, -2.30985e-01
1100 ,-3.85586e-01, -1.82464e-01, -4.17762e-01, -2.23774e-01, -4.40187e-01, -1.04380e-01, 6.38879e-02, -2.44914e-01, -3.59927e-01, 4.28678e-02, -3.47018e-01, -2.17655e-01, 2.72030e-02, -4.59076e-01, -1.61290e-01, -2.10660e-01, -2.06201e-01, -2.56317e-01, -1.72249e-01, -2.81966e-01, -2.26418e-01
1200 ,-3.92280e-01, -1.67409e-01, -4.39317e-01, -2.37157e-01, -4.56916e-01, -8.73189e-02, 8.68421e-02, -2.42697e-01, -3.68036e-01, 6.07648e-02, -3.51552e-01, -2.17950e-01, 5.32335e-02, -4.92034e-01, -1.58008e-01, -2.10882e-01, -2.06656e-01, -2.52726e-01, -1.64189e-01, -2.85036e-01, -2.22821e-01
1300 ,-3.98809e-01, -1.53100e-01, -4.58613e-01, -2.48345e-01, -4.73892e-01, -6.89127e-02, 1.10156e-01, -2.40189e-01, -3.74044e-01, 8.09431e-02, -3.54497e-01, -2.18011e-01, 7.59930e-02, -5.23989e-01, -1.55138e-01, -2.10907e-01, -2.06758e-01, -2.49402e-01, -1.55811e-01, -2.87269e-01, -2.19324e-01
1400 ,-4.05273e-01, -1.38733e-01, -4.76064e-01, -2.58512e-01, -4.90862e-01, -5.04565e-02, 1.33808e-01, -2.37485e-01, -3.78577e-01, 1.03421e-01, -3.56351e-01, -2.18108e-01, 9.60605e-02, -5.55297e-01, -1.52776e-01, -2.10760e-01, -2.06911e-01, -2.46676e-01, -1.47068e-01, -2.88930e-01, -2.16365e-01
