0 ,0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
100 ,-9.69948e-02, -8.83181e-03, -4.57708e-02, -2.26263e-02, -9.89578e-02, -3.71901e-02, 9.71280e-03, -8.20506e-02, -9.56721e-02, 2.04832e-02, -8.51850e-02, -4.19336e-02, 3.46113e-02, -1.03520e-01, 1.65884e-02, -1.77630e-02, -4.70234e-02, -6.24973e-02, -1.26473e-02, -7.17824e-02, -3.12225e-02
200 ,-1.73518e-01, -7.23098e-02, -1.03815e-01, -9.58415e-02, -1.80114e-01, -8.79394e-02, -5.85393e-02, -1.52637e-01, -1.66608e-01, -5.02756e-02, -1.56255e-01, -1.12713e-01, -3.25108e-02, -1.75735e-01, -5.40195e-02, -8.85759e-02, -1.17837e-01, -1.32665e-01, -8.33776e-02, -1.42756e-01, -1.01944e-01
300 ,-2.38680e-01, -1.24909e-01, -1.60286e-01, -1.63257e-01, -2.48077e-01, -1.37300e-01, -1.23602e-01, -2.17872e-01, -2.31090e-01, -1.15939e-01, -2.20650e-01, -1.78141e-01, -9.39645e-02, -2.42478e-01, -1.19113e-01, -1.53895e-01, -1.83110e-01, -1.97436e-01, -1.48448e-01, -2.08438e-01, -1.67089e-01
400 ,-2.75857e-01, -1.38629e-01, -1.81988e-01, -1.94057e-01, -2.89675e-01, -1.48870e-01, -1.53516e-01, -2.46929e-01, -2.57543e-01, -1.46916e-01, -2.46892e-01, -2.07402e-01, -1.21220e-01, -2.72727e-01, -1.48131e-01, -1.83118e-01, -2.12346e-01, -2.25832e-01, -1.77156e-01, -2.38428e-01, -1.95849e-01
500 ,-2.82929e-01, -1.58076e-01, -1.95638e-01, -1.48465e-01, -3.02632e-01, -1.63925e-01, -1.26971e-01, -2.47019e-01, -2.78957e-01, -1.14941e-01, -2.69154e-01, -2.07600e-01, -1.17129e-01, -2.79064e-01, -1.46273e-01, -1.83317e-01, -2.12599e-01, -2.25439e-01, -1.74549e-01, -2.40849e-01, -1.93272e-01
600 ,-3.11229e-01, -2.13967e-01, -2.53678e-01, -8.87754e-02, -3.32190e-01, -2.11305e-01, -5.72127e-03, -2.52032e-01, -3.24462e-01, -3.40945e-02, -3.16250e-01, -2.12595e-01, -1.15594e-01, -3.01498e-01, -1.49025e-01, -1.88630e-01, -2.17542e-01, -2.30403e-01, -1.77254e-01, -2.47572e-01, -1.96786e-01
700 ,-3.53809e-01, -2.61567e-01, -3.06068e-01, -1.01473e-01, -3.73769e-01, -2.55545e-01, 1.11979e-01, -2.44845e-01, -3.64605e-01, 3.25881e-02, -3.61425e-01, -2.07185e-01, -1.02475e-01, -3.19206e-01, -1.39794e-01, -1.81314e-01, -2.13088e-01, -2.22574e-01, -1.70920e-01, -2.42584e-01, -1.89579e-01
800 ,-3.94859e-01, -3.03407e-01, -3.44458e-01, -1.57231e-01, -4.12542e-01, -3.00797e-01, 2.01421e-01, -2.45788e-01, -4.15924e-01, 9.91105e-02, -4.08915e-01, -2.10482e-01, -1.00281e-01, -3.51938e-01, -1.40885e-01, -1.84034e-01, -2.19602e-01, -2.22897e-01, -1.72046e-01, -2.49005e-01, -1.93833e-01
900 ,-4.12926e-01, -2.86495e-01, -4.07492e-01, -1.38611e-01, -4.33384e-01, -2.79891e-01, 2.15350e-01, -2.50366e-01, -4.20298e-01, 1.04123e-01, -4.15588e-01, -2.10551e-01, -8.34120e-02, -3.95850e-01, -1.35419e-01, -1.88661e-01, -2.19422e-01, -2.27518e-01, -1.66975e-01, -2.48902e-01, -1.87512e-01
