0 ,0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
100 ,-9.69142e-02, -3.79500e-03, -2.19465e-02, -2.44338e-02, -9.89410e-02, -4.24850e-02, 9.62765e-03, -7.98396e-02, -9.43243e-02, 1.87556e-02, -8.84427e-02, -5.43998e-02, 3.57130e-02, -1.03923e-01, 1.90285e-02, -4.05849e-02, -3.18841e-02, -8.53669e-02, -1.83928e-02, -6.37779e-02, -3.47773e-02
200 ,-1.72945e-01, -7.03840e-02, -7.83853e-02, -9.74917e-02, -1.79701e-01, -1.01081e-01, -5.84313e-02, -1.50008e-01, -1.64577e-01, -5.14481e-02, -1.58915e-01, -1.24650e-01, -3.15334e-02, -1.75489e-01, -5.11295e-02, -1.10815e-01, -1.02119e-01, -1.54789e-01, -8.86065e-02, -1.34041e-01, -1.04996e-01
300 ,-2.39188e-01, -1.30490e-01, -1.37499e-01, -1.68587e-01, -2.48718e-01, -1.59256e-01, -1.26719e-01, -2.18381e-01, -2.32180e-01, -1.20263e-01, -2.26255e-01, -1.93037e-01, -9.67074e-02, -2.45179e-01, -1.19493e-01, -1.79219e-01, -1.70535e-01, -2.22621e-01, -1.56973e-01, -2.02485e-01, -1.73361e-01
400 ,-2.70406e-01, -1.39875e-01, -1.50304e-01, -1.93822e-01, -2.85405e-01, -1.65328e-01, -1.49563e-01, -2.40252e-01, -2.50615e-01, -1.44453e-01, -2.44025e-01, -2.14946e-01, -1.16899e-01, -2.67871e-01, -1.41338e-01, -2.01128e-01, -1.92458e-01, -2.43386e-01, -1.78716e-01, -2.24651e-01, -1.95096e-01
500 ,-2.75987e-01, -1.76833e-01, -1.63450e-01, -1.60979e-01, -2.96531e-01, -1.99560e-01, -1.15114e-01, -2.40171e-01, -2.76740e-01, -1.03370e-01, -2.73784e-01, -2.15009e-01, -1.13244e-01, -2.73521e-01, -1.40687e-01, -2.01215e-01, -1.92490e-01, -2.42798e-01, -1.77871e-01, -2.25436e-01, -1.94190e-01
600 ,-3.01745e-01, -2.31122e-01, -2.16238e-01, -1.31540e-01, -3.21441e-01, -2.56619e-01, 1.53621e-02, -2.40166e-01, -3.23034e-01, -8.92551e-04, -3.23102e-01, -2.15149e-01, -1.07629e-01, -2.93656e-01, -1.40186e-01, -2.02126e-01, -1.92523e-01, -2.42909e-01, -1.77008e-01, -2.26755e-01, -1.93976e-01
700 ,-3.28495e-01, -2.69294e-01, -2.60816e-01, -1.84235e-01, -3.48316e-01, -2.92355e-01, 1.21115e-01, -2.39871e-01, -3.57535e-01, 8.53275e-02, -3.62026e-01, -2.14444e-01, -9.91162e-02, -3.25415e-01, -1.37830e-01, -2.02751e-01, -1.91138e-01, -2.43609e-01, -1.75142e-01, -2.27388e-01, -1.92253e-01
800 ,-3.49682e-01, -2.77810e-01, -3.04367e-01, -2.13344e-01, -3.71503e-01, -3.00317e-01, 1.55695e-01, -2.38975e-01, -3.73461e-01, 1.16955e-01, -3.79096e-01, -2.10555e-01, -8.68529e-02, -3.68763e-01, -1.32582e-01, -2.03227e-01, -1.90079e-01, -2.41725e-01, -1.73169e-01, -2.24739e-01, -1.89326e-01
900 ,-3.47022e-01, -2.04862e-01, -3.59361e-01, -2.03205e-01, -3.78635e-01, -2.24027e-01, 1.21324e-01, -2.36108e-01, -3.35642e-01, 6.61597e-02, -3.39987e-01, -2.10665e-01, -6.10780e-02, -4.08997e-01, -1.27956e-01, -2.03162e-01, -1.90401e-01, -2.34885e-01, -1.68407e-01, -2.27677e-01, -1.84649e-01
1000 ,-3.47967e-01, -1.56498e-01, -3.94212e-01, -2.22591e-01, -3.92092e-01, -1.68578e-01, 1.16538e-01, -2.32969e-01, -3.21309e-01, 5.07551e-02, -3.25335e-01, -2.10768e-01, -3.35189e-02, -4.46964e-01, -1.23039e-01, -2.03206e-01, -1.90577e-01, -2.26782e-01, -1.63012e-01, -2.31142e-01, -1.79419e-01
1100 ,-3.51727e-01, -1.35107e-01, -4.17205e-01, -2.44837e-01, -4.08885e-01, -1.37480e-01, 1.28870e-01, -2.29974e-01, -3.22418e-01, 5.75068e-02, -3.26531e-01, -2.10722e-01, -9.89971e-03, -4.82750e-01, -1.18485e-01, -2.03336e-01, -1.90444e-01, -2.19525e-01, -1.57211e-01, -2.34173e-01, -1.74153e-01
1200 ,-3.56509e-01, -1.23503e-01, -4.35315e-01, -2.64004e-01, -4.27012e-01, -1.14836e-01, 1.46183e-01, -2.26903e-01, -3.26743e-01, 7.29239e-02, -3.30596e-01, -2.10641e-01, 1.05306e-02, -5.17559e-01, -1.14447e-01, -2.03440e-01, -1.90244e-01, -2.13111e-01, -1.51070e-01, -2.36634e-01, -1.69033e-01
1300 ,-3.61336e-01, -1.13652e-01, -4.51429e-01, -2.77184e-01, -4.45196e-01, -9.33628e-02, 1.63602e-01, -2.23631e-01, -3.30525e-01, 9.08381e-02, -3.33800e-01, -2.10756e-01, 2.79455e-02, -5.51054e-01, -1.10851e-01, -2.03439e-01, -1.90467e-01, -2.07482e-01, -1.44841e-01, -2.38550e-01, -1.64140e-01
1400 ,-3.66015e-01, -1.02685e-01, -4.66585e-01, -2.85076e-01, -4.62939e-01, -7.25304e-02, 1.80180e-01, -2.20264e-01, -3.33316e-01, 1.09400e-01, -3.35835e-01, -2.10885e-01, 4.31315e-02, -5.82704e-01, -1.07798e-01, -2.03387e-01, -1.90687e-01, -2.02837e-01, -1.38363e-01, -2.40078e-01, -1.59890e-01
1500 ,-3.70520e-01, -9.27098e-02, -4.81227e-01, -2.88985e-01, -4.80306e-01, -5.33066e-02, 1.96137e-01, -2.16767e-01, -3.35827e-01, 1.28598e-01, -3.37393e-01, -2.11141e-01, 5.63140e-02, -6.12403e-01, -1.05404e-01, -2.03328e-01, -1.91098e-01, -1.99153e-01, -1.31997e-01, -2.41241e-01, -1.56428e-01
1600 ,-3.74507e-01, -8.48685e-02, -4.96747e-01, -2.88313e-01, -4.96936e-01, -3.75796e-02, 2.09855e-01, -2.13338e-01, -3.38220e-01, 1.45357e-01, -3.38515e-01, -2.10985e-01, 6.79890e-02, -6.40001e-01, -1.03679e-01, -2.03355e-01, -1.90864e-01, -1.96416e-01, -1.25879e-01, -2.42034e-01, -1.53880e-01
1700 ,-3.78127e-01, -8.10874e-02, -5.13862e-01, -2.84289e-01, -5.13088e-01, -2.55498e-02, 2.21383e-01, -2.09704e-01, -3.41127e-01, 1.58863e-01, -3.39528e-01, -2.10953e-01, 7.89349e-02, -6.66123e-01, -1.02416e-01, -2.03385e-01, -1.90824e-01, -1.94372e-01, -1.20104e-01, -2.42572e-01, -1.52056e-01
