0 ,0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00, 0.00000e+00
100 ,-9.67202e-02, -6.35583e-02, -9.38069e-03, -4.50433e-02, -9.88817e-02, -2.20322e-02, 1.10949e-02, -7.71689e-02, -9.35043e-02, 2.03573e-02, -8.72433e-02, -4.86106e-02, 4.07284e-02, -1.03188e-01, 1.85582e-02, -1.68551e-02, -4.82961e-02, -8.94962e-02, -1.85851e-02, -5.03914e-02, -3.95134e-02
200 ,-1.72833e-01, -1.27730e-01, -6.61974e-02, -1.19539e-01, -1.79418e-01, -8.63068e-02, -5.87728e-02, -1.48596e-01, -1.64522e-01, -5.12202e-02, -1.58406e-01, -1.20062e-01, -2.14870e-02, -1.76443e-01, -5.28844e-02, -8.83137e-02, -1.19748e-01, -1.60594e-01, -9.00230e-02, -1.21857e-01, -1.10965e-01
300 ,-2.42548e-01, -1.90962e-01, -1.30889e-01, -1.96458e-01, -2.51002e-01, -1.51173e-01, -1.32870e-01, -2.22316e-01, -2.36017e-01, -1.25802e-01, -2.30499e-01, -1.93829e-01, -8.98157e-02, -2.51676e-01, -1.26641e-01, -1.62087e-01, -1.93514e-01, -2.33999e-01, -1.63771e-01, -1.95648e-01, -1.84726e-01
400 ,-2.85660e-01, -2.11866e-01, -1.58315e-01, -2.37769e-01, -2.97434e-01, -1.71648e-01, -1.69637e-01, -2.57483e-01, -2.65041e-01, -1.64166e-01, -2.60895e-01, -2.29156e-01, -1.21860e-01, -2.88167e-01, -1.62168e-01, -1.97372e-01, -2.28752e-01, -2.68890e-01, -1.99065e-01, -2.31234e-01, -2.20191e-01
500 ,-2.90863e-01, -2.27684e-01, -1.61539e-01, -2.24010e-01, -3.09548e-01, -1.83606e-01, -1.54137e-01, -2.56172e-01, -2.79347e-01, -1.40556e-01, -2.72223e-01, -2.28086e-01, -1.18345e-01, -2.90083e-01, -1.61336e-01, -1.96271e-01, -2.27567e-01, -2.67148e-01, -1.97786e-01, -2.30671e-01, -2.19222e-01
600 ,-3.03851e-01, -2.85673e-01, -2.08891e-01, -1.80010e-01, -3.26668e-01, -2.38572e-01, -4.04258e-02, -2.54736e-01, -3.31430e-01, -1.90320e-02, -3.14744e-01, -2.27083e-01, -1.10577e-01, -3.06832e-01, -1.59977e-01, -1.95471e-01, -2.26293e-01, -2.65590e-01, -1.96293e-01, -2.29730e-01, -2.17941e-01
700 ,-3.40727e-01, -3.29015e-01, -2.48535e-01, -2.28887e-01, -3.63503e-01, -2.79592e-01, 6.35077e-02, -2.51456e-01, -3.75526e-01, 7.81303e-02, -3.55090e-01, -2.23865e-01, -1.06206e-01, -3.33516e-01, -1.59720e-01, -1.92592e-01, -2.22255e-01, -2.62831e-01, -1.91891e-01, -2.27297e-01, -2.13939e-01
800 ,-3.42582e-01, -2.73953e-01, -2.86338e-01, -2.55445e-01, -3.69700e-01, -2.27814e-01, 3.92635e-02, -2.49209e-01, -3.40011e-01, 3.66706e-02, -3.25356e-01, -2.23916e-01, -8.04620e-02, -3.73338e-01, -1.58961e-01, -1.92750e-01, -2.22285e-01, -2.57076e-01, -1.90673e-01, -2.28050e-01, -2.13066e-01
900 ,-3.45052e-01, -2.32484e-01, -3.10301e-01, -2.93256e-01, -3.81275e-01, -1.84307e-01, 3.12385e-02, -2.46279e-01, -3.18477e-01, 1.39101e-02, -3.08020e-01, -2.23977e-01, -5.11233e-02, -4.13484e-01, -1.57986e-01, -1.92849e-01, -2.22345e-01, -2.48870e-01, -1.88763e-01, -2.29094e-01, -2.11725e-01
1000 ,-3.48437e-01, -2.13800e-01, -3.25032e-01, -3.28550e-01, -3.97193e-01, -1.58442e-01, 3.95365e-02, -2.43077e-01, -3.13708e-01, 1.47772e-02, -3.04551e-01, -2.23934e-01, -2.54288e-02, -4.50688e-01, -1.56906e-01, -1.92810e-01, -2.22272e-01, -2.40310e-01, -1.86248e-01, -2.30064e-01, -2.10060e-01
1100 ,-3.52085e-01, -2.03236e-01, -3.34930e-01, -3.54026e-01, -4.14062e-01, -1.38478e-01, 5.20889e-02, -2.39964e-01, -3.13117e-01, 2.51546e-02, -3.04325e-01, -2.23947e-01, -6.18764e-03, -4.81311e-01, -1.55963e-01, -1.92799e-01, -2.22296e-01, -2.32697e-01, -1.83558e-01, -2.30932e-01, -2.08410e-01
1200 ,-3.56009e-01, -1.92307e-01, -3.43167e-01, -3.71426e-01, -4.31508e-01, -1.17681e-01, 6.56632e-02, -2.36746e-01, -3.11704e-01, 3.97040e-02, -3.03605e-01, -2.23997e-01, 8.52040e-03, -5.06938e-01, -1.55049e-01, -1.92732e-01, -2.22427e-01, -2.25809e-01, -1.80744e-01, -2.31647e-01, -2.06752e-01
